"","date","Type","N°Ref","G+","G_session","G_sp","MODIF","GENOTYPE_TRANS","INDEX_CAL","SEQULG_ANTAGENE_DEF_SEXE","µsat_HMbrut_SEXE","Cause_mort","Age","date1","Year","mois","saisonyear","Id","SEXE","geometry","x","y"
"926",2025-03-13,"F","F0425199",TRUE,2025-07-07,"Canis lupus",FALSE,"S72-012",0.744791686534882,"F","NA",NA,NA,2025-03-13,2025,3,2025,"S72-012","F",c(934352.499848407, 6333001.64307065),934352.499848407,6333001.64307065
"927",2025-03-13,"F","F0625095",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-045",0.65625,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S95-045","F",c(1019352.49984841, 6343001.64307065),1019352.49984841,6343001.64307065
"928",2025-03-13,"F","F0425203",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-113",0.947916686534882,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S92-113","F",c(965102.499848407, 6350001.64307065),965102.499848407,6350001.64307065
"929",2025-03-13,"F","F2625185",TRUE,2025-07-07,"Canis lupus",FALSE,"S80-063",0.651041686534882,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S80-063","F",c(840602.499848407, 6375501.64307065),840602.499848407,6375501.64307065
"930",2025-03-13,"F","F8325141",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-080",0.96875,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S94-080","F",c(949352.499848407, 6288001.64307065),949352.499848407,6288001.64307065
"931",2025-03-13,"F","F8325143",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-042",0.78125,"M","XY",NA,NA,2025-03-13,2025,3,2025,"S95-042","M",c(964352.499848407, 6253001.64307065),964352.499848407,6253001.64307065
"932",2025-03-13,"F","F8325147",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-003",0.953125,"M","XY",NA,NA,2025-03-13,2025,3,2025,"S95-003","M",c(945102.499848407, 6245001.64307065),945102.499848407,6245001.64307065
"933",2025-03-13,"F","F8325142",TRUE,2025-04-07,"Canis lupus",FALSE,"S85-034",0.927083313465118,"M","XY",NA,NA,2025-03-13,2025,3,2025,"S85-034","M",c(950102.499848407, 6290001.64307065),950102.499848407,6290001.64307065
"934",2025-03-13,"F","F2625186",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-062",0.854166686534882,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S92-062","F",c(843102.499848407, 6373501.64307065),843102.499848407,6373501.64307065
"935",2025-03-13,"F","F2625191",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-019",0.786458313465118,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S95-019","F",c(869352.499848407, 6423001.64307065),869352.499848407,6423001.64307065
"936",2025-03-13,"F","F0425206",TRUE,2025-05-26,"Canis lupus",FALSE,"S79-035",0.505208313465118,"F","XY",NA,NA,2025-03-13,2025,3,2025,"S79-035","F",c(964352.499848407, 6353001.64307065),964352.499848407,6353001.64307065
"937",2025-03-13,"F","F8325146",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-115",0.911458313465118,"F","XX",NA,NA,2025-03-13,2025,3,2025,"S92-115","F",c(965102.499848407, 6240001.64307065),965102.499848407,6240001.64307065
"938",2025-03-14,"F","F7425049",TRUE,2025-07-07,"Canis lupus",FALSE,"S73-049",1,"F","XX",NA,NA,2025-03-14,2025,3,2025,"S73-049","F",c(980602.499848407, 6535501.64307065),980602.499848407,6535501.64307065
"939",2025-03-14,"F","F0425209",TRUE,2025-05-26,"Canis lupus",FALSE,"S62-22",0.875,"F","XX",NA,NA,2025-03-14,2025,3,2025,"S62-22","F",c(984602.499848407, 6311001.64307065),984602.499848407,6311001.64307065
"940",2025-03-15,"F","F2625192",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-038",0.677083313465118,"F","XX",NA,NA,2025-03-15,2025,3,2025,"S95-038","F",c(859352.499848407, 6373001.64307065),859352.499848407,6373001.64307065
"941",2025-03-16,"F","F8425064",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-096",0.859375,"F","XX",NA,NA,2025-03-16,2025,3,2025,"S93-096","F",c(869352.499848407, 6303001.64307065),869352.499848407,6303001.64307065
"942",2025-03-16,"U","U3825019",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-055",0.703125,"M","XY",NA,NA,2025-03-16,2025,3,2025,"S95-055","M",c(889352.499848407, 6453001.64307065),889352.499848407,6453001.64307065
"943",2025-03-16,"F","F8425066",TRUE,2025-05-26,"Canis lupus",FALSE,"S86-099",0.770833313465118,"F","XX",NA,NA,2025-03-16,2025,3,2025,"S86-099","F",c(875102.499848407, 6345001.64307065),875102.499848407,6345001.64307065
"944",2025-03-17,"F","F0425211",TRUE,2025-05-26,"Canis lupus",FALSE,"S57-55",0.90625,"F","XX",NA,NA,2025-03-17,2025,3,2025,"S57-55","F",c(955102.499848407, 6355001.64307065),955102.499848407,6355001.64307065
"945",2025-03-17,"F","F0425212",TRUE,2025-04-07,"Canis lupus",FALSE,"S79-035",0.84375,"F","XX",NA,NA,2025-03-17,2025,3,2025,"S79-035","F",c(955102.499848407, 6355001.64307065),955102.499848407,6355001.64307065
"946",2025-03-17,"F","F4825012",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-015",0.96875,"F","XX",NA,NA,2025-03-17,2025,3,2025,"S94-015","F",c(740102.499848407, 6340001.64307065),740102.499848407,6340001.64307065
"947",2025-03-17,"F","F7325056",TRUE,2025-05-26,"Canis lupus",FALSE,"S93-066",1,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S93-066","M",c(955102.499848407, 6485001.64307065),955102.499848407,6485001.64307065
"948",2025-03-17,"F","F0625098",TRUE,2025-07-07,"Canis lupus",FALSE,"S93-039",1,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S93-039","M",c(1045102.49984841, 6345001.64307065),1045102.49984841,6345001.64307065
"949",2025-03-17,"F","F0125013",TRUE,2025-07-07,"Canis lupus",FALSE,"S92-164",0.875,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S92-164","M",c(935602.499848407, 6590501.64307065),935602.499848407,6590501.64307065
"950",2025-03-17,"F","F3825116",TRUE,2025-05-26,"Canis lupus",FALSE,"S69-06",0.833333313465118,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S69-06","M",c(948102.499848407, 6433501.64307065),948102.499848407,6433501.64307065
"951",2025-03-17,"F","F3825115",TRUE,2025-04-07,"Canis lupus",FALSE,"S69-06",0.895833313465118,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S69-06","M",c(945852.499848407, 6433751.64307065),945852.499848407,6433751.64307065
"952",2025-03-17,"F","F7425066",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-074",0.96875,"M","XY",NA,NA,2025-03-17,2025,3,2025,"S94-074","M",c(1000102.49984841, 6550001.64307065),1000102.49984841,6550001.64307065
"953",2025-03-18,"F","F7425065",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-020",0.9375,"F","XX",NA,NA,2025-03-18,2025,3,2025,"S94-020","F",c(1005852.49984841, 6548751.64307065),1005852.49984841,6548751.64307065
"954",2025-03-18,"F","F3825117",TRUE,2025-04-07,"Canis lupus",FALSE,"S73-070",0.921875,"M","XY",NA,NA,2025-03-18,2025,3,2025,"S73-070","M",c(935852.499848407, 6428751.64307065),935852.499848407,6428751.64307065
"955",2025-03-18,"F","F7325059",TRUE,2025-05-26,"Canis lupus",FALSE,"S73-012",0.921875,"F","XX",NA,NA,2025-03-18,2025,3,2025,"S73-012","F",c(979352.499848407, 6513001.64307065),979352.499848407,6513001.64307065
"956",2025-03-18,"F","F7325058",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-008",1,"M","XY",NA,NA,2025-03-18,2025,3,2025,"S94-008","M",c(980102.499848407, 6525001.64307065),980102.499848407,6525001.64307065
"957",2025-03-18,"F","F7325057",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-055",0.916666686534882,"M","XY",NA,NA,2025-03-18,2025,3,2025,"S94-055","M",c(979352.499848407, 6523001.64307065),979352.499848407,6523001.64307065
"958",2025-03-18,"F","F7425064",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-017",0.739583313465118,"F","XX",NA,NA,2025-03-18,2025,3,2025,"S94-017","F",c(1005102.49984841, 6550001.64307065),1005102.49984841,6550001.64307065
"959",2025-03-18,"F","F0425215",TRUE,2025-05-26,"Canis lupus",FALSE,"S85-034",0.927083313465118,"M","XY",NA,NA,2025-03-18,2025,3,2025,"S85-034","M",c(965602.499848407, 6305501.64307065),965602.499848407,6305501.64307065
"960",2025-03-18,"F","F7425075",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-020",0.776041686534882,"F","XX",NA,NA,2025-03-18,2025,3,2025,"S94-020","F",c(990102.499848407, 6545001.64307065),990102.499848407,6545001.64307065
"961",2025-03-18,"F","F1325074",TRUE,2025-04-07,"Canis lupus",FALSE,"S93-002",0.927083313465118,"F","XX",NA,NA,2025-03-18,2025,3,2025,"S93-002","F",c(890102.499848407, 6285001.64307065),890102.499848407,6285001.64307065
"962",2025-03-19,"F","F0625107",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-016",0.6875,"M","XY",NA,NA,2025-03-19,2025,3,2025,"S95-016","M",c(1004352.49984841, 6313001.64307065),1004352.49984841,6313001.64307065
"963",2025-03-19,"F","F4825014",TRUE,2025-05-26,"Canis lupus",FALSE,"S86-033",0.84375,"F","XX",NA,NA,2025-03-19,2025,3,2025,"S86-033","F",c(740602.499848407, 6335501.64307065),740602.499848407,6335501.64307065
"964",2025-03-19,"F","F7425095",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-053",0.953125,"M","XY",NA,NA,2025-03-19,2025,3,2025,"S95-053","M",c(999352.499848407, 6548001.64307065),999352.499848407,6548001.64307065
"965",2025-03-19,"F","F2625214",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-058",0.838541686534882,"M","XY",NA,NA,2025-03-19,2025,3,2025,"S95-058","M",c(869352.499848407, 6368001.64307065),869352.499848407,6368001.64307065
"966",2025-03-19,"F","F2625218",TRUE,2025-07-07,"Canis lupus",TRUE,"S75-020",0.536458313465118,"F","XX",NA,NA,2025-03-19,2025,3,2025,"S75-020","F",c(904352.499848407, 6388001.64307065),904352.499848407,6388001.64307065
"967",2025-03-19,"F","F7325060",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-025",0.994791686534882,"F","XX",NA,NA,2025-03-19,2025,3,2025,"S94-025","F",c(975102.499848407, 6535001.64307065),975102.499848407,6535001.64307065
"968",2025-03-19,"F","F4825013",TRUE,2025-05-26,"Canis lupus",FALSE,"S85-007",1,"M","XY",NA,NA,2025-03-19,2025,3,2025,"S85-007","M",c(740852.499848407, 6338751.64307065),740852.499848407,6338751.64307065
"969",2025-03-19,"F","F7325061",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-014",0.890625,"F","XX",NA,NA,2025-03-19,2025,3,2025,"S94-014","F",c(970102.499848407, 6520001.64307065),970102.499848407,6520001.64307065
"970",2025-03-19,"F","F0425234",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-059",0.630208313465118,"NI","NA",NA,NA,2025-03-19,2025,3,2025,"S94-059","NI",c(924352.499848407, 6323001.64307065),924352.499848407,6323001.64307065
"971",2025-03-20,"F","F7425092",TRUE,2025-07-07,"Canis lupus",FALSE,"S75-071",0.786458313465118,"M","XY",NA,NA,2025-03-20,2025,3,2025,"S75-071","M",c(994352.499848407, 6563001.64307065),994352.499848407,6563001.64307065
"972",2025-03-20,"F","F0625103",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-044",0.630208313465118,"M","XY",NA,NA,2025-03-20,2025,3,2025,"S95-044","M",c(1009352.49984841, 6363001.64307065),1009352.49984841,6363001.64307065
"973",2025-03-21,"F","F0125020",FALSE,NA,NA,FALSE,"S92-090",0.970000028610229,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S92-090","M",c(935102.499848407, 6590001.64307065),935102.499848407,6590001.64307065
"974",2025-03-21,"F","F0125027",FALSE,NA,NA,FALSE,"S92-164",0.959999978542328,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S92-164","M",c(938102.499848407, 6588501.64307065),938102.499848407,6588501.64307065
"975",2025-03-21,"F","F0125024",FALSE,NA,NA,FALSE,"S92-164",1,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S92-164","M",c(935852.499848407, 6588751.64307065),935852.499848407,6588751.64307065
"976",2025-03-21,"F","F0125025",FALSE,NA,NA,FALSE,"S92-164",0.839999973773956,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S92-164","M",c(935102.499848407, 6589751.64307065),935102.499848407,6589751.64307065
"977",2025-03-21,"F","F0525173",TRUE,2025-05-26,"Canis lupus",FALSE,"S78-042",0.869791686534882,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S78-042","M",c(940602.499848407, 6395501.64307065),940602.499848407,6395501.64307065
"978",2025-03-21,"F","F7425046",TRUE,2025-04-07,"Canis lupus",FALSE,"S79-066",0.984375,"F","XX",NA,NA,2025-03-21,2025,3,2025,"S79-066","F",c(959352.499848407, 6548001.64307065),959352.499848407,6548001.64307065
"979",2025-03-21,"F","F7425047",TRUE,2025-04-07,"Canis lupus",FALSE,"S79-066",1,"F","XX",NA,NA,2025-03-21,2025,3,2025,"S79-066","F",c(960102.499848407, 6550001.64307065),960102.499848407,6550001.64307065
"980",2025-03-21,"F","F8325166",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-021",1,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S94-021","M",c(965102.499848407, 6300001.64307065),965102.499848407,6300001.64307065
"981",2025-03-21,"F","F0425219",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-109",0.901041686534882,"F","XX",NA,NA,2025-03-21,2025,3,2025,"S92-109","F",c(935602.499848407, 6315501.64307065),935602.499848407,6315501.64307065
"982",2025-03-21,"F","F2625219",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-022",0.9375,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S95-022","M",c(904352.499848407, 6388001.64307065),904352.499848407,6388001.64307065
"983",2025-03-21,"F","F1325076",TRUE,2025-05-26,"Canis lupus",FALSE,"S82-039",0.911458313465118,"F","XX",NA,NA,2025-03-21,2025,3,2025,"S82-039","F",c(859352.499848407, 6293001.64307065),859352.499848407,6293001.64307065
"984",2025-03-21,"F","F8325167",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-024",0.901041686534882,"M","XY",NA,NA,2025-03-21,2025,3,2025,"S95-024","M",c(974352.499848407, 6263001.64307065),974352.499848407,6263001.64307065
"985",2025-03-22,"F","F8325168",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-051",0.916666686534882,"M","XY",NA,NA,2025-03-22,2025,3,2025,"S95-051","M",c(994352.499848407, 6238001.64307065),994352.499848407,6238001.64307065
"986",2025-03-22,"F","F2525008",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-047",0.619791686534882,"F","XX",NA,NA,2025-03-22,2025,3,2025,"S94-047","F",c(954352.499848407, 6643001.64307065),954352.499848407,6643001.64307065
"987",2025-03-22,"F","F2525009",TRUE,2025-05-26,"Canis lupus",FALSE,"S81-129",0.859375,"F","XX",NA,NA,2025-03-22,2025,3,2025,"S81-129","F",c(955102.499848407, 6645001.64307065),955102.499848407,6645001.64307065
"988",2025-03-22,"F","F2625221",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-073",0.864583313465118,"F","XX",NA,NA,2025-03-22,2025,3,2025,"S94-073","F",c(850102.499848407, 6380001.64307065),850102.499848407,6380001.64307065
"989",2025-03-22,"F","F2625220",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-037",0.875,"M","XY",NA,NA,2025-03-22,2025,3,2025,"S95-037","M",c(849352.499848407, 6378001.64307065),849352.499848407,6378001.64307065
"990",2025-03-24,"F","F7325062",TRUE,2025-07-07,"Canis lupus",FALSE,"S88-024",0.588541686534882,"F","XX",NA,NA,2025-03-24,2025,3,2025,"S88-024","F",c(980102.499848407, 6485001.64307065),980102.499848407,6485001.64307065
"991",2025-03-24,"F","F0125014",TRUE,2025-07-07,"Canis lupus",FALSE,"S93-032",0.947916686534882,"M","XY",NA,NA,2025-03-24,2025,3,2025,"S93-032","M",c(905102.499848407, 6565001.64307065),905102.499848407,6565001.64307065
"992",2025-03-24,"F","F2625226",TRUE,2025-07-07,"Canis lupus",FALSE,"S80-063",1,"F","XX",NA,NA,2025-03-24,2025,3,2025,"S80-063","F",c(853102.499848407, 6373501.64307065),853102.499848407,6373501.64307065
"993",2025-03-24,"F","F8325169",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-014",1,"M","XY",NA,NA,2025-03-24,2025,3,2025,"S95-014","M",c(984352.499848407, 6273001.64307065),984352.499848407,6273001.64307065
"994",2025-03-24,"F","F2625224",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-057",0.890625,"M","XY",NA,NA,2025-03-24,2025,3,2025,"S95-057","M",c(849352.499848407, 6373001.64307065),849352.499848407,6373001.64307065
"995",2025-03-24,"F","F2625225",TRUE,2025-07-07,"Canis lupus",FALSE,"S78-035",0.885416686534882,"F","XX",NA,NA,2025-03-24,2025,3,2025,"S78-035","F",c(850602.499848407, 6375501.64307065),850602.499848407,6375501.64307065
"996",2025-03-25,"F","F2625244",TRUE,2025-07-07,"Canis lupus",FALSE,"S83-069",0.989583313465118,"F","XX",NA,NA,2025-03-25,2025,3,2025,"S83-069","F",c(880102.499848407, 6430001.64307065),880102.499848407,6430001.64307065
"997",2025-03-25,"F","F0625108",TRUE,2025-07-07,"Canis lupus",FALSE,"S89-012",0.994791686534882,"M","XY",NA,NA,2025-03-25,2025,3,2025,"S89-012","M",c(1010102.49984841, 6300001.64307065),1010102.49984841,6300001.64307065
"998",2025-03-25,"F","F2625242",TRUE,2025-07-07,"Canis lupus",FALSE,"S83-069",1,"F","XX",NA,NA,2025-03-25,2025,3,2025,"S83-069","F",c(880102.499848407, 6430001.64307065),880102.499848407,6430001.64307065
"999",2025-03-25,"F","F0425227",TRUE,2025-05-26,"Canis lupus",FALSE,"S89-019",0.71875,"F","XX",NA,NA,2025-03-25,2025,3,2025,"S89-019","F",c(1000602.49984841, 6315501.64307065),1000602.49984841,6315501.64307065
"1000",2025-03-25,"F","F7425063",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-019",0.947916686534882,"M","XY",NA,NA,2025-03-25,2025,3,2025,"S94-019","M",c(995602.499848407, 6540501.64307065),995602.499848407,6540501.64307065
"1001",2025-03-26,"F","F0125026",FALSE,NA,NA,FALSE,"S92-164",1,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S92-164","M",c(935102.499848407, 6588251.64307065),935102.499848407,6588251.64307065
"1002",2025-03-26,"F","F1325078",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-031",1,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S94-031","M",c(900102.499848407, 6245001.64307065),900102.499848407,6245001.64307065
"1003",2025-03-26,"F","F7425072",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-074",0.526041686534882,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S94-074","M",c(995602.499848407, 6545501.64307065),995602.499848407,6545501.64307065
"1004",2025-03-26,"F","F0425226",TRUE,2025-05-26,"Canis lupus",FALSE,"S89-019",0.546875,"F","XX",NA,NA,2025-03-26,2025,3,2025,"S89-019","F",c(1003102.49984841, 6323501.64307065),1003102.49984841,6323501.64307065
"1005",2025-03-26,"F","F0425228",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-009",0.828125,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S94-009","M",c(1005102.49984841, 6380001.64307065),1005102.49984841,6380001.64307065
"1006",2025-03-26,"F","F0525176",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-087",0.916666686534882,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S92-087","M",c(935102.499848407, 6395001.64307065),935102.499848407,6395001.64307065
"1007",2025-03-26,"F","F7425102",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-011",0.791666686534882,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S94-011","M",c(988102.499848407, 6543501.64307065),988102.499848407,6543501.64307065
"1008",2025-03-26,"F","F8325174",TRUE,2025-05-26,"Canis lupus",FALSE,"S79-060",0.713541686534882,"F","XX",NA,NA,2025-03-26,2025,3,2025,"S79-060","F",c(984352.499848407, 6253001.64307065),984352.499848407,6253001.64307065
"1009",2025-03-26,"F","F7425070",TRUE,2025-07-07,"Canis lupus",FALSE,"S94-011",0.90625,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S94-011","M",c(995852.499848407, 6543751.64307065),995852.499848407,6543751.64307065
"1010",2025-03-26,"F","F7425071",TRUE,2025-07-07,"Canis lupus",FALSE,"S88-104",0.989583313465118,"M","XY",NA,NA,2025-03-26,2025,3,2025,"S88-104","M",c(995852.499848407, 6543751.64307065),995852.499848407,6543751.64307065
"1011",2025-03-26,"S","S0425001",TRUE,2025-05-26,"Canis lupus",FALSE,"S74-024",1,"F","XX",NA,NA,2025-03-26,2025,3,2025,"S74-024","F",c(999352.499848407, 6363001.64307065),999352.499848407,6363001.64307065
"1012",2025-03-27,"F","F2625239",TRUE,2025-07-07,"Canis lupus",FALSE,"S80-063",0.744791686534882,"F","XX",NA,NA,2025-03-27,2025,3,2025,"S80-063","F",c(845852.499848407, 6378751.64307065),845852.499848407,6378751.64307065
"1013",2025-03-27,"F","F7325064",TRUE,2025-07-07,"Canis lupus",FALSE,"S93-070",0.869791686534882,"M","XY",NA,NA,2025-03-27,2025,3,2025,"S93-070","M",c(970102.499848407, 6480001.64307065),970102.499848407,6480001.64307065
"1014",2025-03-27,"F","F8325176",TRUE,2025-05-26,"Canis lupus",FALSE,"S92-065",0.854166686534882,"M","XY",NA,NA,2025-03-27,2025,3,2025,"S92-065","M",c(965102.499848407, 6285001.64307065),965102.499848407,6285001.64307065
"1015",2025-03-27,"F","F3825124",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-012",0.8125,"F","XX",NA,NA,2025-03-27,2025,3,2025,"S95-012","F",c(894352.499848407, 6413001.64307065),894352.499848407,6413001.64307065
"1016",2025-03-27,"F","F8325175",TRUE,2025-05-26,"Canis lupus",FALSE,"S78-046",0.557291686534882,"M","NA",NA,NA,2025-03-27,2025,3,2025,"S78-046","M",c(973102.499848407, 6283501.64307065),973102.499848407,6283501.64307065
"1017",2025-03-27,"F","F2625243",TRUE,2025-07-07,"Canis lupus",FALSE,"S83-069",0.958333313465118,"F","XX",NA,NA,2025-03-27,2025,3,2025,"S83-069","F",c(888102.499848407, 6428501.64307065),888102.499848407,6428501.64307065
"1018",2025-03-27,"F","F2625227",TRUE,2025-07-07,"Canis lupus",FALSE,"S86-038",0.989583313465118,"M","XY",NA,NA,2025-03-27,2025,3,2025,"S86-038","M",c(845602.499848407, 6380501.64307065),845602.499848407,6380501.64307065
"1019",2025-03-27,"F","F2525014",TRUE,2025-05-26,"Canis lupus",FALSE,"S94-046",1,"M","XY",NA,NA,2025-03-27,2025,3,2025,"S94-046","M",c(954352.499848407, 6638001.64307065),954352.499848407,6638001.64307065
"1020",2025-03-27,"F","F0625112",TRUE,2025-07-07,"Canis lupus",FALSE,"S82-114",0.802083313465118,"M","XY",NA,NA,2025-03-27,2025,3,2025,"S82-114","M",c(1009352.49984841, 6358001.64307065),1009352.49984841,6358001.64307065
"1021",2025-03-27,"F","F0525175",TRUE,2025-07-07,"Canis lupus",FALSE,"S95-030",0.572916686534882,"F","XX",NA,NA,2025-03-27,2025,3,2025,"S95-030","F",c(939352.499848407, 6398001.64307065),939352.499848407,6398001.64307065
"1022",2025-03-28,"F","F2525015",TRUE,2025-05-26,"Canis lupus",FALSE,"S81-129",0.770833313465118,"F","XX",NA,NA,2025-03-28,2025,3,2025,"S81-129","F",c(955602.499848407, 6640501.64307065),955602.499848407,6640501.64307065
"1023",2025-03-28,"F","F1325080",TRUE,2025-05-26,"Canis lupus",FALSE,"S82-039",0.927083313465118,"F","XX",NA,NA,2025-03-28,2025,3,2025,"S82-039","F",c(860102.499848407, 6295001.64307065),860102.499848407,6295001.64307065
